601.83,1.0078614794579814e-07
601.84,1.0078664235913133e-07
601.85,1.0078713650413838e-07
601.86,1.0078763412840008e-07
601.869,1.0078812633407688e-07
601.88,1.0078862212073443e-07
601.89,1.0078911686760665e-07
601.9,1.0078960821588638e-07
601.91,1.0079010392505279e-07
601.92,1.0079059369436247e-07
601.93,1.0079108924577299e-07
601.94,1.0079158366503737e-07
601.95,1.0079207910884679e-07
601.96,1.0079257415311288e-07
601.97,1.0079306850487983e-07
601.98,1.0079356081707135e-07
601.99,1.0079405441438032e-07
602.0,1.0079454853311842e-07
602.01,1.0079504207446072e-07
602.02,1.007955396094527e-07
602.03,1.0079603181208987e-07
602.04,1.0079652555744287e-07
602.05,1.007970212890931e-07
602.06,1.0079751671401647e-07
602.07,1.0079800914506381e-07
602.08,1.0079850376542581e-07
602.09,1.0079900024671072e-07
602.1,1.0079948821444743e-07
602.11,1.0079998478229242e-07
602.12,1.0080048296999064e-07
602.13,1.0080097294644924e-07
602.14,1.0080146452847906e-07
602.15,1.0080196263735981e-07
602.16,1.0080245779293427e-07
602.17,1.008029502015892e-07
602.18,1.0080344473409506e-07
602.19,1.0080393542364542e-07
602.2,1.008044305017969e-07
602.21,1.0080492335671045e-07
602.22,1.008054205764475e-07
602.23,1.0080591709503047e-07
602.24,1.0080640819386937e-07
602.25,1.0080690409400882e-07
602.26,1.0080739835719819e-07
602.27,1.008078898744926e-07
602.28,1.0080838577122585e-07
602.29,1.008088828969248e-07
602.3,1.0080937621481044e-07
602.31,1.0080986773698429e-07
602.32,1.0081036375383299e-07
602.33,1.008108550082178e-07
602.34,1.0081135198101248e-07
602.35,1.0081184462452124e-07
602.36,1.0081234042423392e-07
602.37,1.0081283531094119e-07
602.38,1.0081332679988369e-07
602.39,1.0081382081844262e-07
602.4,1.0081431715668023e-07
602.41,1.008148120423275e-07
602.42,1.0081530262378757e-07
602.43,1.0081579889699924e-07
602.44,1.0081629364193862e-07
602.45,1.0081678918877122e-07
602.459,1.008172809224128e-07
602.47,1.0081777594981407e-07
602.479,1.00818271776479e-07
602.49,1.0081876308721379e-07
602.5,1.0081925929175508e-07
602.51,1.008197517831425e-07
602.52,1.0082024594754004e-07
602.53,1.0082074067191208e-07
602.54,1.0082123619531849e-07
602.55,1.0082173056900397e-07
602.56,1.0082222117701367e-07
602.57,1.0082271571669062e-07
602.58,1.0082320925109018e-07
602.59,1.00823705392642e-07
602.6,1.0082419799398057e-07
602.61,1.008246925232489e-07
602.62,1.0082518796974395e-07
602.63,1.008256809433238e-07
602.64,1.0082617717854517e-07
602.65,1.0082666799183973e-07
602.66,1.0082716316975827e-07
602.67,1.0082765765829488e-07
602.68,1.0082815313773045e-07
602.69,1.0082864746325351e-07
602.7,1.0082913927366025e-07
602.71,1.0082963460512124e-07
602.72,1.0083012822877768e-07
602.73,1.0083062429809945e-07
602.74,1.0083112013105922e-07
602.75,1.008316151280791e-07
602.76,1.0083210776736774e-07
602.77,1.0083260074589379e-07
602.78,1.0083309353585744e-07
602.79,1.0083358725746753e-07
602.8,1.008340848697407e-07
602.81,1.0083457877985594e-07
602.82,1.0083506761964517e-07
602.83,1.0083556645300761e-07
602.84,1.0083605886067688e-07
602.85,1.0083655728403716e-07
602.86,1.0083705017435298e-07
602.868,1.0083754382947331e-07
602.879,1.0083803421694865e-07
602.89,1.008385291024782e-07
602.9,1.008390229073722e-07
602.91,1.0083951960139478e-07
