613.1324999999999,0.0
613.342,0.00334808
613.55,0.00341193
613.7570000000001,0.00337454
613.9639999999999,0.0034154
614.1745000000001,0.00327687
614.38,0.00359088
614.573,0.00370176
614.768,0.00351906
614.975,0.00328215
615.181,0.00354979
615.38,0.00351429
615.5775,0.00360195
615.7729999999999,0.00359331
615.9685,0.00361174
616.174,0.00325618
616.3810000000001,0.0035546
616.5830000000001,0.00342119
616.7955,0.00321702
617.0184999999999,0.00309314
617.23,0.00359088
617.4285,0.00350392
617.6315,0.00343206
617.8325,8.47173e-06
618.0350000000001,0.00338371
618.2395,0.00350392
618.4385,0.00357991
618.6365000000001,0.00353674
618.8365,0.00349918
619.037,0.00351787
619.2375,0.00349799
619.4375,0.00353554
619.636,0.00356063
619.8344999999999,0.00354034
620.0345,0.00350274
620.2429999999999,0.00325508
620.4495,0.00356902
620.645,0.00362667
620.8405,0.00355691
621.0364999999999,0.00359095
621.2345,1.30478e-05
621.4390000000001,0.00337912
621.6495,0.00330428
621.8605,0.00336296
622.0655,0.00349325
622.27,0.00338256
622.4805,0.00330204
622.698,0.00316388
622.9110000000001,0.00344304
623.1175000000001,0.00336524
623.328,0.00331537
623.5519999999999,0.00297821
623.787,0.00300774
624.0070000000001,0.00341888
624.2105,0.00349681
624.415,0.00338142
624.6165000000001,0.00361296
624.8155,0.00346353
625.0235,0.00329868
625.2375,0.00327243
625.4495,0.00336524
625.6569999999999,0.00340962
625.865,0.00334808
626.0775,0.00327243
626.3045,0.00294282
626.5264999999999,0.00343323
626.726,0.00362912
626.9255,0.00343439
627.133,0.00334921
627.339,0.00348422
627.543,0.00342003
627.747,0.00348304
627.954,0.00331199
628.16,0.00351071
628.361,0.00347949
628.5645,0.0034309
628.771,0.00338371
628.9870000000001,0.00314202
629.2080000000001,0.00322631
629.428,0.00316817
629.6410000000001,0.00344772
629.844,0.00348422
630.049,0.00337912
630.2555,0.00343323
630.4645,0.0033054
630.675,0.00338486
630.8805,0.00346588
631.086,0.00267189
631.2985000000001,0.0395698
631.5160000000001,0.037423
631.7294999999999,0.0905375
631.9375,0.0468786
632.1435,0.048449
632.36,0.0609672
632.5775000000001,0.0634689
632.7850000000001,0.0175089
633.0015000000001,0.045628
633.2180000000001,0.0608013
633.4259999999999,0.0175834
633.64,0.0276566
633.8505,0.012055
634.0554999999999,0.0259865
634.2629999999999,0.0551742
634.4705,0.0129408
634.6815,0.0233012
634.8915,0.0409516
635.0995,0.0184164
635.313,0.0326393
635.5225,0.045003
635.7235000000001,1.96951
635.9335,1.38229
636.164,0.972286
636.4175,0.124874
636.682,0.147808
636.9475,0.133825
637.2155,0.169045
637.483,0.187646
637.7529999999999,0.148858
638.0235,0.141853
638.292,0.163379
638.5575,0.144451
638.822,0.168716
639.0930000000001,0.170783
639.3645,0.162882
639.63,0.157565
639.896,0.159542
640.1655,0.127883
640.4414999999999,0.133787
640.7145,0.124639
640.9815,0.107995
641.2515,0.155442
641.521,0.113744
641.7864999999999,0.147904
642.0509999999999,0.123131
642.314,0.132752
642.5735,0.108102
642.838,0.135343
643.107,0.15656
643.3779999999999,0.115925
643.652,0.16045
643.922,0.153883
644.183,0.140328
644.4485,0.184489
644.7175,0.131142
644.9835,0.134143
645.255,0.176816
645.5285,0.142411
645.8,0.16214
646.0665,0.181087
646.3325,0.143907
646.597,0.163107
646.8620000000001,0.160836
647.1445000000001,0.153946
647.4280000000001,0.151426
647.6975,0.162406
647.965,0.151821
648.236,0.168884
648.509,0.164414
648.7805,0.152782
649.0474999999999,0.157925
649.3125,0.164222
649.5795,0.140749
649.849,0.156948
650.1165000000001,0.124246
650.38,0.0912993
650.6455,0.0274598
650.9175,0.00789252
651.1869999999999,0.0277965
651.45,0.0377156
651.717,0.00529824
651.9935,0.0126981
652.2750000000001,0.0001767
652.5625,7.89304e-05
652.8499999999999,2.79e-05
653.1234999999999,1.21459e-05
653.391,6.18122e-06
653.665,6.00335e-06
653.9359999999999,9.03101e-07
654.2025,7.09052e-06
654.475,0.0
654.7485,3.07921e-06
655.0165,8.99693e-07
655.278,1.84821e-06
655.5554999999999,1.60551e-06
655.8389999999999,1.76606e-06
656.1085,3.98841e-06
656.377,5.78254e-06
656.6505,1.70909e-06
656.9224999999999,2.24923e-06
657.1869999999999,3.16085e-06
657.4535,3.1021e-06
657.7235000000001,5.71853e-06
657.992,3.13709e-06
658.262,2.17535e-06
658.5409999999999,1.679e-06
658.8199999999999,2.61042e-06
659.087,0.0
659.3555,3.44287e-06
659.6295,0.00702675
659.8969999999999,0.162303
660.1655000000001,0.174467
660.4365,0.141884
660.704,0.163433
660.9739999999999,0.170389
661.2415,0.143564
661.512,0.161435
661.7825,0.154533
662.053,0.150288
662.335,0.160895
662.6220000000001,0.150031
662.899,0.170108
663.1679999999999,0.16111
663.4359999999999,0.149274
663.7004999999999,0.17283
663.9694999999999,0.153095
664.2415000000001,0.155558
664.5125,0.185608
664.782,0.122584
665.058,0.150204
665.3375,0.178594
665.613,0.124763
665.8855,0.183899
666.154,0.147068
666.427,0.134623
666.7025,0.16948
666.9775,0.123315
667.2545,0.151327
667.5260000000001,0.129727
667.797,0.110892
668.067,0.143493
668.336,0.143038
668.6030000000001,0.117205
668.874,0.12904
669.1525,0.144328
669.424,0.130674
669.692,0.120849
669.96,0.138092
670.2305,0.152757
670.5065,0.155622
670.783,0.164663
671.0555,0.141201
671.322,0.191723
671.5915,0.152059
671.8615,0.0987449
672.1305,0.184074
672.406,0.189148
672.679,0.165914
672.9485,0.142312
673.2185,0.169173
673.4875,0.263236
673.748,0.315608
673.9970000000001,0.608832
674.2425000000001,0.92343
674.4725000000001,0.518597
674.691,1.20585
674.9085,0.0195123
675.1175000000001,0.0525428
675.3265,0.00944944
675.5435,0.0197887
675.761,0.0305655
675.982,0.0542956
676.2004999999999,0.0316709
676.4110000000001,0.0368143
676.6215,0.0269675
676.8299999999999,0.0543491
677.0505,0.0512815
677.271,0.057679
677.479,0.0492678
677.6959999999999,0.0383326
677.9285,0.0685019
678.1555000000001,0.0837625
678.367,0.0586051
678.5895,0.0779719
678.8205,0.183218
679.038,0.104543
679.249,0.0
679.4565,1.17448e-06
